Author;Work;Location;Text;MVI;SID
Lysias (0540);Against Agoratus (013);18.1;πείθουσι γὰρ Ἀγόρατον τουτονὶ μηνυτὴν κατὰ τῶν στρατηγῶν καὶ τῶν ταξιάρχων γενέσθαι, οὐ συνειδότα ἐκείνοις, ὦ ἄνδρες Ἀθηναῖοι, οὐδέν (οὐ γὰρ δήπου ἐκεῖνοι οὕτως ἀνόητοι ἦσαν καὶ ἄφιλοι, ὥστε περὶ τηλικούτων ἂν πραγμάτων πράττοντες Ἀγόρατον ὡς πιστὸν καὶ εὔνουν, δοῦλον καὶ ἐκ δούλων ὄντα, παρεκάλεσαν) ἀλλ’ ἐδόκει αὐτοῖς οὗτος ἐπιτήδειος εἶναι μηνυτής.;δοκέω;33
Lysias (0540);Against Agoratus (013);24.5;ἐδόκει οὖν τοῖς ἐγγυηταῖς καὶ τοῖς ἄλλοις ἅπασιν ἐκποδὼν ποιήσασθαι τὸν Ἀγόρατον ὡς τάχιστα, καὶ παρορμίσαντες δύο πλοῖα ἐδέοντο αὐτοῦ παντὶ τρόπῳ ἀπελθεῖν Ἀθήνηθεν, καὶ αὐτοὶ ἔφασαν συνεκπλευσεῖσθαι, ἕως τὰ πράγματα κατασταίη, λέγοντες ὅτι, εἰ κομισθείη εἰς τὴν βουλήν, βασανιζόμενος ἴσως ἀναγκασθήσεται ὀνόματα εἰπεῖν Ἀθηναίων ὧν ἂν ὑποβάλωσιν οἱ βουλόμενοι κακόν τι ἐν τῇ πόλει ἐργάζεσθαι.;δοκέω;53
Lysias (0540);Against Agoratus (013);30.7;οὕτω ἔρρωτο ἡ βουλὴ κακόν τι ἐργάζεσθαι ὥστ’ οὐκ ἐδόκει αὐτοῖς ἅπαντα τἀληθῆ πω κατηγορηκέναι.;δοκέω;72
Lysias (0540);Against Agoratus (013);54.1;καὶ Ἱππίας μὲν ὁ Θάσιος καὶ Ξενοφῶν ὁ Κουριεύς, οἳ ἐπὶ τῇ αὐτῇ αἰτία τούτῳ ὑπὸ τῆς βουλῆς μετεπέμφθησαν, οὗτοι μὲν ἀπέθανον, ὁ μὲν στρεβλωθείς, Ξενοφῶν, ὁ δὲ Ἱππίας οὕτω διότι οὐκ ἄξιοι ἐδόκουν τοῖς τριάκοντα σωτηρίας εἶναι (οὐδένα γὰρ Ἀθηναίων ἀπώλλυσαν) Ἀγόρατος δὲ ἀφείθη, διότι ἐδόκει ἐκείνοις τὰ ἥδιστα πεποιηκέναι.;δοκέω;129
Lysias (0540);Against Agoratus (013);57.1;ἀνόμοιος δέ μοι δοκεῖ Ἀριστοφάνει γενέσθαι τῷ Χολλείδῃ, ὃς ἐγγυητὴς τότε τούτου ἐγένετο καὶ τὰ πλοῖα παρασκευάσας Μουνιχίασιν ἕτοιμος ἦν συνεκπλεῖν μετὰ τούτου.;δοκέω;138
Lysias (0540);Against Agoratus (013);90.5;ἐκ παντὸς δὲ τρόπου ἔμοιγε δοκεῖ οὐχ ἑνὸς θανάτου ἄξιος εἶναι, ὅστις φησὶ μὲν ὑπὸ τοῦ δήμου πεποιῆσθαι τὸν δὲ δῆμον, ὃν αὐτός φησι πατέρα αὑτοῦ εἶναι, φαίνεται κακώσας, καθυφεὶς καὶ προδοὺς ἐξ ὧν ἐκεῖνος μείζων καὶ ἰσχυρότερος ἐγίγνετο.;δοκέω;233
Lysias (0540);Against Alcibiades 1 (014);4.5;δοκεῖ δέ μοι καὶ πολίτου χρηστοῦ καὶ δικαστοῦ δικαίου ἔργον εἶναι ταύτῃ τοὺς νόμους διαλαμβάνειν, ὅπῃ εἰς τὸν λοιπὸν χρόνον μέλλει συνοίσειν τῇ πόλει.;δοκέω;9
Lysias (0540);Against Alcibiades 1 (014);17.1;δεινὸν δέ μοι δοκεῖ, ὦ ἄνδρες δικασταί, εἶναι, εἰ αὐτοῦ μὲν ἐκείνου θάνατον κατέγνωτε, τοῦ δὲ ὑοῦ ἀδικοῦντος δι’ ἐκεῖνον ἀποψηφιεῖσθε, ὃς αὐτὸς μὲν οὐκ ἐτόλμα μεθ’ ὑμῶν μάχεσθαι, ὁ δὲ πατὴρ αὐτοῦ μετὰ τῶν πολεμίων ἠξίου στρατεύεσθαι.;δοκέω;40
Lysias (0540);Against Alcibiades 1 (014);24.1;οὗτος γὰρ παῖς μὲν ὢν παρ’ Ἀρχεδήμῳ τῷ γλάμωνι, τῷ οὐκ ὀλίγα τῶν ὑμετέρων ὑφῃρημένῳ, πολλῶν ὁρώντων ἔπινεν ὑπὸ τῷ αὐτῷ ἱματίῳ κατακείμενος, ἐκώμαζε δὲ μεθ’ ἡμέραν, ἄνηβος ἑταίραν ἔχων, μιμούμενος τοὺς ἑαυτοῦ προγόνους, καὶ ἡγούμενος οὐκ ἂν δύνασθαι πρεσβύτερος ὢν λαμπρὸς γενέσθαι, εἰ μὴ νέος ὢν πονηρότατος δόξει εἶναι.;δοκέω;56
Lysias (0540);Against Alcibiades 1 (014);31.5;ἐμοὶ δὲ δοκεῖ δεινὸν εἶναι, εἰ τὰς μὲν δωρεὰς αὐτοῦ ἀφείλεσθε ὡς οὐ δικαίως δεδωκότες, τούτου δὲ ἀδικοῦντος ἀποψηφιεῖσθε ὡς τοῦ πατρὸς χρηστοῦ περὶ τὴν πόλιν γεγενημένου.;δοκέω;69
Lysias (0540);Against Alcibiades 2 (015);7.1;δεινὸν δέ μοι δοκεῖ εἶναι, ὦ ἄνδρες δικασταί, εἰ τῶν μὲν δεδοκιμασμένων ἱππέων οὐκ ἐπὶ τούτοις ἐστὶν ὅντινα βούλονται αὐτοὶ εἰς τοὺς ὁπλίτας καταλέξαι, τῶν δὲ ὁπλιτῶν ἀδοκιμάστων ὄντων ἐπὶ τούτοις ἔσται ὅντιν’ ἂν βούλωνται ἱππεύειν.;δοκέω;8
Lysias (0540);Against Alcibiades 2 (015);9.1;καὶ μὲν δή, ὦ ἄνδρες δικασταί, εἴ τῳ δοκεῖ μεγάλη ἡ ζημία εἶναι καὶ λίαν ἰσχυρὸς ὁ νόμος, μεμνῆσθαι χρὴ ὅτι οὐ νομοθετήσοντες περὶ αὐτῶν ἥκετε, ἀλλὰ κατὰ τοὺς κειμένους νόμους ψηφιούμενοι, οὐδὲ τοὺς ἀδικοῦντας ἐλεήσοντες, ἀλλὰ πολὺ μᾶλλον αὐτοῖς ὀργιούμενοι καὶ ὅλῃ τῇ πόλει βοηθήσοντες, εὖ εἰδότες ὅτι ὑπὲρ τῶν παρεληλυθότων ὀλίγους τιμωρησάμενοι πολλοὺς ποιήσετε κοσμιωτέρους ἐν τοῖς μέλλουσι κινδυνεύειν.;δοκέω;11
Lysias (0540);Against Andocides (006);1.3;πολλῶν γὰρ καὶ ἀγαθῶν αὐτῷ ἐπὶ τὴν τράπεζαν παρατιθεμένων ὄζειν ἐδόκει τοῦ ἄρτου καὶ τῆς μάζης κάκιστον, καὶ οὐκ ἐδύνατο ἐσθίειν.;δοκέω;3
Lysias (0540);Against Andocides (006);3.1;δίκαιον οὖν μοι δοκεῖ εἶναι νῦν ἐπὶ τούτῳ τὰ τότε λεχθέντα ἀναμνῆσαι, καὶ μὴ μόνον τοὺς τούτου φίλους ὑπὸ τούτου καὶ τῶν τούτου λόγων ἀπόλλυσθαι, ἀλλὰ καὶ αὐτὸν τοῦτον ὑφ’ ἑτέρου.;δοκέω;5
Lysias (0540);Against Andocides (006);15.2;δεινὸν δέ μοι δοκεῖ εἶναι·;δοκέω;33
Lysias (0540);Against Andocides (006);23.1;ἐκ δ’ οὖν τούτου τοῦ τιμήματος ἐδέδετο ἐγγὺς ἐνιαυτόν, καὶ ἐμήνυσε δεδεμένος κατὰ τῶν αὑτοῦ συγγενῶν καὶ φίλων, ἀδείας δοθείσης αὐτῷ, εἰ δόξειε τἀληθῆ μηνῦσαι.;δοκέω;55
Lysias (0540);Against Andocides (006);50.3;ἀλλ’ ἐστὲ γὰρ ὑπὸ τῶν τούτου ἁμαρτημάτων ἤδη καταπλῆγες διὰ τὸ πολλάκις ἰδεῖν καὶ ἀκοῦσαι, ὥστε οὐδὲ τὰ δεινὰ ἔτι δεινὰ δοκεῖ ὑμῖν εἶναι.;δοκέω;122
Lysias (0540);Against Diogeiton (032);21.4;εἰς Διονύσια τοίνυν, ὦ ἄνδρες δικασταί, (οὐκ ἄτοπον γάρ μοι δοκεῖ καὶ περὶ τούτου μνησθῆναι) ἑκκαίδεκα δραχμῶν ἀπέφηνεν ἐωνημένον ἀρνίον, καὶ τούτων τὰς ὀκτὼ δραχμὰς ἐλογίζετο τοῖς παισίν·;δοκέω;50
Lysias (0540);Against Diogeiton (032);23.7;νῦν δέ μοι δοκεῖ οὐδεπώποτε διανοηθῆναι ὡς φανερὰν καταστήσων τὴν οὐσίαν, ἀλλ’ ὡς αὐτὸς ἕξων τὰ τούτων, ἡγούμενος δεῖν τὴν αὑτοῦ πονηρίαν κληρονόμον εἶναι τῶν τοῦ τεθνεῶτος χρημάτων.;δοκέω;57
Lysias (0540);Against Epicrates and his Fellow-envoys (027);7.3;ὥστ’ εἰ μὲν ἀποψηφιεῖσθε τούτων, οὐδὲν δεινὸν δόξει αὐτοῖς εἶναι ὑμᾶς ἐξαπατήσαντας ἐκ τῶν ὑμετέρων ὠφελεῖσθαι·;δοκέω;15
Lysias (0540);Against Eratosthenes (012);t.3;οὐκ ἄρξασθαί μοι δοκεῖ ἄπορον εἶναι, ὦ ἄνδρες δικασταί, τῆς κατηγορίας, ἀλλὰ παύσασθαι λέγοντι·;δοκέω;1
Lysias (0540);Against Eratosthenes (012);7.3;ἔδοξεν οὖν αὐτοῖς δέκα συλλαβεῖν, τούτων δὲ δύο πένητας, ἵνα αὐτοῖς ᾖ πρὸς τοὺς ἄλλους ἀπολογία, ὡς οὐ χρημάτων ἕνεκα ταῦτα πέπρακται, ἀλλὰ συμφέροντα τῇ πολιτεία γεγένηται, ὥσπερ τι τῶν ἄλλων εὐλόγως πεποιηκότες.;δοκέω;16
Lysias (0540);Against Eratosthenes (012);9.3;ἠπιστάμην μὲν οὖν ὅτι οὔτε θεοὺς οὔτ’ ἀνθρώπους νομίζει, ὅμως δ’ ἐκ τῶν παρόντων ἐδόκει μοι ἀναγκαιότατον εἶναι πίστιν παρ’ αὐτοῦ λαβεῖν.;δοκέω;24
Lysias (0540);Against Eratosthenes (012);13.4;ἐν τοιούτῳ δ’ ὄντι μοι κινδυνεύειν ἐδόκει, ὡς τοῦ γε ἀποθανεῖν ὑπάρχοντος ἤδη.;δοκέω;34
Lysias (0540);Against Eratosthenes (012);14.6;ἐδόκει δ’ αὐτῷ βέλτιον εἶναι πρὸς Θέογνιν μνησθῆναι·;δοκέω;38
Lysias (0540);Against Eratosthenes (012);15.1;ἐκείνου δὲ διαλεγομένου Θεόγνιδι (ἔμπειρος γὰρ ὢν ἐτύγχανον τῆς οἰκίας, καὶ ᾔδη ὅτι ἀμφίθυρος εἴη) ἐδόκει μοι ταύτῃ πειρᾶσθαι σωθῆναι, ἐνθυμουμένῳ ὅτι, ἐὰν μὲν λάθω, σωθήσομαι, ἐὰν δὲ ληφθῶ, ἡγούμην μέν, εἰ Θέογνις εἴη πεπεισμένος ὑπὸ τοῦ Δαμνίππου χρήματα λαβεῖν, οὐδὲν ἧττον ἀφεθήσεσθαι, εἰ δὲ μή, ὁμοίως ἀποθανεῖσθαι.;δοκέω;40
Lysias (0540);Against Eratosthenes (012);28.1;ἔτι δὲ τοῖς μὲν ἄλλοις Ἀθηναίοις ἱκανή μοι δοκεῖ πρόφασις εἶναι τῶν γεγενημένων εἰς τοὺς τριάκοντα ἀναφέρειν τὴν αἰτίαν·;δοκέω;82
Lysias (0540);Against Eratosthenes (012);84.5;πᾶν δ’ ἄν μοι δοκεῖ τολμῆσαι, ὅστις νυνὶ οὐχ ἑτέρων ὄντων τῶν δικαστῶν ἀλλ’ αὐτῶν τῶν κακῶς πεπονθότων, ἥκει ἀπολογησόμενος πρὸς αὐτοὺς τοὺς μάρτυρας τῆς τούτου πονηρίας·;δοκέω;200
Lysias (0540);Against Ergocles (028);t.1;τὰ μὲν κατηγορημένα οὕτως ἐστὶ πολλὰ καὶ δεινά, ὦ ἄνδρες Ἀθηναῖοι, ὥστε οὐκ ἄν μοι δοκεῖ δύνασθαι Ἐργοκλῆς ὑπὲρ ἑνὸς ἑκάστου τῶν πεπραγμένων αὐτῷ πολλάκις ἀποθανὼν δοῦναι δίκην ἀξίαν τῷ ὑμετέρῳ πλήθει.;δοκέω;1
Lysias (0540);Against Nicomachus (030);8.3;δεινὸν δέ μοι δοκεῖ εἶναι ὅτι, εἰ μὲν περὶ ἰδίων συμβολαίων ἀγωνιζόμενος οὕτω φανερῶς ἐξήλεγχον αὐτὸν ἀδικοῦντα, οὐδ’ ἂν αὐτὸς ἠξίωσε τοιαῦτα ἀπολογούμενος ἀποφεύγειν, νυνὶ δὲ περὶ τῶν τῆς πόλεως κρινόμενος οἰήσεται χρῆναι ἐμοῦ κατηγορῶν ὑμῖν μὴ δοῦναι δίκην.;δοκέω;17
Lysias (0540);Against Nicomachus (030);32.1;δεινὸν δέ μοι δοκεῖ εἶναι, ὦ ἄνδρες δικασταί, εἰ τούτου μὲν ἑνὸς ὄντος καὶ οὐδὲν ὑπὸ τῆς πόλεως ἠδικημένου οὐκ ἐπεχείρησαν δεῖσθαι ὡς χρὴ παύσασθαι εἰς ὑμᾶς ἐξαμαρτάνοντα, ὑμᾶς δὲ τοσούτους ὄντας καὶ ἠδικημένους ὑπὸ τούτου πείθειν ζητήσουσιν ὡς οὐ χρὴ δίκην παρ’ αὐτοῦ λαμβάνειν.;δοκέω;85
Lysias (0540);Against Pancleon (023);t.2;πολλὰ μὲν λέγειν, ὦ ἄνδρες δικασταί, περὶ τουτουὶ τοῦ πράγματος οὔτ’ ἂν δυναίμην οὔτε μοι δοκεῖ δεῖν·;δοκέω;1
Lysias (0540);Against Pancleon (023);5.2;ἐπειδὴ δέ μοι αὐτὴν ἀντεγράψατο μὴ εἰσαγώγιμον εἶναι, περὶ πολλοῦ ποιούμενος μηδενὶ δόξαι ὑβρίζειν βούλεσθαι μᾶλλον ἢ δίκην λαβεῖν ὧν ἠδικήθην, πρῶτον μὲν Εὐθύκριτον, ὃν πρεσβύτατόν τε Πλαταιέων ἐγίγνωσκον καὶ μάλιστα ὠόμην εἰδέναι, ἠρόμην εἴ τινα γιγνώσκοι Ἱππαρμοδώρου ὑὸν Παγκλέωνα Πλαταιέα·;δοκέω;11
Lysias (0540);Against Pancleon (023);10.1;τῇ δ’ ὑστεραίᾳ τῆς τε ἀντιγραφῆς ἕνεκα ταυτησὶ καὶ αὐτῆς τῆς δίκης ἔδοξέ μοι χρῆναι μάρτυρας λαβόντι παραγενέσθαι, ἵν’ εἰδείην τόν τ’ ἐξαιρησόμενον αὐτὸν καὶ ὅ τι λέγων ἀφαιρήσοιτο.;δοκέω;22
Lysias (0540);Against Pancleon (023);13.1;ὅτι δὲ οὐδ’ αὐτὸς οὗτος, ὃς ἄριστα οἶδε τὰ αὑτοῦ, ἡγήσατο δόξαι ἂν ὑμῖν Πλαταιεὺς εἶναι, ἐξ ὧν ἔραξε ῥαδίως μαθήσεσθε.;δοκέω;31
Lysias (0540);Against Philocrates (029);1.4;ὃ κἀμοὶ δοκεῖ οὐδενὸς ἔλαττον εἶναι τεκμήριον τῆς ἀπογραφῆς ὅτι ἀληθὴς οὖσα τυγχάνει·;δοκέω;4
Lysias (0540);Against Philon (031);24.7;δεινὸν γὰρ ἔμοιγε δοκεῖ εἶναι, εἰ ἐξ ὧν μὲν ἤδη ἡμάρτηκε μηδέποτε τιμωρηθήσεται, ἐξ ὧν δὲ μέλλει εὖ ποιήσειν ἤδη τετιμήσεται.;δοκέω;53
Lysias (0540);Against Philon (031);31.1;"ποίων ἂν ὑμῖν δοκεῖ οὗτος ὅρκων φροντίσαι, ὃς ἔργω τοὺς πατρίους θεοὺς προὔδωκεν;";δοκέω;67
