ID,AUTHOR,WORK,LOCATION,TEXT,MV,SELECT,CHECK,MV_PERSONAL
4994,Herodotus (0016),Histories (001),4.89.3,"Δαρεῖος δὲ δωρησάμενος Μανδροκλέα διέβαινε ἐς τὴν Εὐρώπην, τοῖσι Ἴωσι παραγγείλας πλέειν ἐς τὸν Πόντον μέχρι Ἴστρου ποταμοῦ, ἐπεὰν δὲ ἀπίκωνται ἐς τὸν Ἴστρον, ἐνθαῦτα αὐτὸν περιμένειν ζευγνύντας τὸν ποταμόν.",παραγγέλλω,TRUE,FALSE,TRUE
4995,Herodotus (0016),Histories (001),6.50.12,"μαθὼν δὲ ὁ Κλεομένης ποιεῦντας τοὺς Ἀργείους ὁκοῖόν τι ὁ σφέτερος κῆρυξ σημήνειε, παραγγέλλει σφι, ὅταν σημήνῃ ὁ κῆρυξ ποιέεσθαι ἄριστον, τότε ἀναλαβόντας τὰ ὅπλα χωρέειν ἐς τοὺς Ἀργείους.",παραγγέλλω,TRUE,FALSE,TRUE
4996,Herodotus (0016),Histories (001),9.7.17,"καὶ οἳ μὲν περὶ τὸ Ἥραιον ἐστρατοπεδεύοντο, Παυσανίης δὲ ὁρῶν σφεας ἀπαλλασσομένους ἐκ τοῦ στρατοπέδου παρήγγελλε καὶ τοῖσι Λακεδαιμονίοισι ἀναλαβόντας τὰ ὅπλα ἰέναι κατὰ τοὺς ἄλλους τοὺς προϊόντας, νομίσας αὐτοὺς ἐς τὸν χῶρον ἰέναι ἐς τὸν συνεθήκαντο.",παραγγέλλω,TRUE,FALSE,TRUE
5073,Herodotus (0016),Histories (001),3.53.1,"ἐπεὶ δὲ τοῦ χρόνου προβαίνοντος ὅ τε Περίανδρος παρηβήκεε καὶ συνεγινώσκετο ἑωυτῷ οὐκέτι εἶναι δυνατὸς τὰ πρήγματα ἐπορᾶν τε καὶ διέπειν, πέμψας ἐς τὴν Κέρκυραν ἀπεκάλεε τὸν Λυκόφρονα ἐπὶ τὴν τυραννίδα·",συγγιγνώσκω,TRUE,FALSE,TRUE
5081,Herodotus (0016),Histories (001),2.107.8,"τὸν δὲ ὡς μαθεῖν τοῦτο, αὐτίκα συμβουλεύεσθαι τῇ γυναικί·",συμβουλεύω,TRUE,FALSE,TRUE
5083,Herodotus (0016),Histories (001),3.21.14,"βασιλεὺς ὁ Αἰθιόπων συμβουλεύει τῷ Περσέων βασιλέι, ἐπεὰν οὕτω εὐπετέως ἕλκωσι τὰ τόξα Πέρσαι ἐόντα μεγάθεϊ τοσαῦτα, τότε ἐπ’ Αἰθίοπας τοὺς μακροβίους πλήθεϊ ὑπερβαλλόμενον στρατεύεσθαι·",συμβουλεύω,TRUE,TRUE,TRUE
5088,Herodotus (0016),Histories (001),6.108.13,"συμβουλεύομεν δὲ ὑμῖν δοῦναι ὑμέας αὐτοὺς Ἀθηναίοισι, πλησιοχώροισι τε ἀνδράσι καὶ τιμωρέειν ἐοῦσι οὐ κακοῖσι. ʺ",συμβουλεύω,TRUE,TRUE,TRUE
5093,Herodotus (0016),Histories (001),7.120.1,"ἔνθα δὴ Μεγακρέοντος ἀνδρὸς Ἀβδηρίτεω ἔπος εὖ εἰρημένον ἐγένετο, ὃς συνεβούλευσε Ἀβδηρίτῃσι πανδημεί, αὐτοὺς καὶ γυναῖκας, ἐλθόντας ἐς τὰ σφέτερα ἱρὰ ἵζεσθαι ἱκέτας τῶν θεῶν παραιτεομένους καὶ τὸ λοιπόν σφι ἀπαμύνειν τῶν ἐπιόντων κακῶν τὰ ἡμίσεα, τῶν τε παροιχομένων ἔχειν σφι μεγάλην χάριν, ὅτι βασιλεὺς Ξέρξης οὐ δὶς ἑκάστης ἡμέρης ἐνόμισε σῖτον αἱρέεσθαι·",συμβουλεύω,TRUE,FALSE,TRUE
5095,Herodotus (0016),Histories (001),7.141.2,"προβάλλουσι δὲ σφέας αὐτοὺς ὑπὸ τοῦ κακοῦ τοῦ κεχρησμένου, Τίμων ὁ Ἀνδροβούλου, τῶν Δελφῶν ἀνὴρ δόκιμος ὅμοια τῷ μάλιστα, συνεβούλευέ σφι ἱκετηρίην λαβοῦσι δεύτερα αὖτις ἐλθόντας χρᾶσθαι τῷ χρηστηρίῳ ὡς ἱκέτας.",συμβουλεύω,TRUE,FALSE,TRUE
5096,Herodotus (0016),Histories (001),7.173.15,"ἀπικόμενοι γὰρ ἄγγελοι παρὰ Ἀλεξάνδρου τοῦ Ἀμύντεω ἀνδρὸς Μακεδόνος συνεβούλευόν σφι ἀπαλλάσσεσθαι μηδὲ μένοντας ἐν τῇ ἐσβολῇ καταπατηθῆναι ὑπὸ τοῦ στρατοῦ τοῦ ἐπιόντος, σημαίνοντες τὸ πλῆθός τε τῆς στρατιῆς καὶ τὰς νέας.",συμβουλεύω,TRUE,FALSE,TRUE
5116,Herodotus (0016),Histories (001),7.53.3,"ὦ Πέρσαι, τῶνδ’ ἐγὼ ὑμέων χρηίζων συνέλεξα, ἄνδρας τε γενέσθαι ἀγαθοὺς καὶ μὴ καταισχύνειν τὰ πρόσθε ἐργασμένα Πέρσῃσι, ἐόντα μεγάλα τε καὶ πολλοῦ ἄξια, ἀλλ’ εἷς τε ἕκαστος καὶ οἱ σύμπαντες προθυμίην ἔχωμεν·",χρῄζω,TRUE,FALSE,TRUE
5157,Isaeus (0017),On the Estate of Dicaeogenes (005),18.9,"ἡμεῖς τοίνυν ταῦτα παθόντες ὑπὸ Λεωχάρους, καὶ ἐγγενόμενον ἡμῖν αὐτὸν ἐπειδὴ εἵλομεν τῶν ψευδομαρτυρίων ἀτιμῶσαι, οὐκ ἐβουλήθημεν, ἀλλ’ ἐξήρκεσε τὰ ἡμέτερα ἡμῖν κομισαμένοις ἀπηλλάχθαι.",ἐξαρκέω,TRUE,TRUE,FALSE
5164,Isaeus (0017),On The Estate Of Aristarchus (010),12.4,"θαυμαστὸν γὰρ ἂν ἦν, εἰ τὴν ἐμὴν μητέρα ἔχοντι Ἀπολλοδώρῳ ἢ Ἀριστομένει οὐκ ἂν οἷόν τε ἦν τῶν ἐκείνης κυρίῳ γενέσθαι, κατὰ τὸν νόμον ὃς οὐκ ἐᾷ τῶν τῆς ἐπικλήρου κύριον εἶναι, ἀλλ’ ἢ τοὺς παῖδας ἐπὶ δίετες ἡβήσαντας κρατεῖν τῶν χρημάτων, ἀλλ’ ἑτέρῳ αὐτὴν ἐκδόντι ἐξέσται εἰς τὰ ταύτης χρήματα ὑὸν εἰσποιῆσαι.",ἔξεστι,TRUE,FALSE,FALSE
5166,Isaeus (0017),On The Estate Of Pyrrhus (003),20.4,"παρὰ δὲ τῶν ἀσθενούντων ἢ τῶν ἀποδημεῖν μελλόντων ὅταν τις ἐκμαρτυρίαν ποιῆται, τοὺς ἐπιεικεστάτους τῶν πολιτῶν καὶ τοὺς ἡμῖν γνωριμωτάτους ἕκαστος ἡμῶν παρακαλεῖ μάλιστα, καὶ οὐ μεθ’ ἑνὸς οὐδὲ μετὰ δυοῖν, ἀλλ’ ὡς ἂν μετὰ πλείστων δυνώμεθα τὰς ἐκμαρτυρίας πάντες ποιούμεθα, ἵνα τῷ τε ἐκμαρτυρήσαντι μὴ ἐξείη ὕστερον ἐξάρνῳ γενέσθαι τὴν μαρτυρίαν, ὑμεῖς τε πολλοῖς καὶ καλοῖς κἀγαθοῖς ταὐτὰ μαρτυροῦσι πιστεύοιτε μᾶλλον.",ἔξεστι,TRUE,FALSE,FALSE
5170,Isaeus (0017),On The Estate of Apollodorus (007),24.3,"καὶ τῶνδε ἐξῆν αὐτῷ κατὰ ταύτην τὴν συγγένειαν λαγχάνειν, ὄντι προτέρῳ ταύτης, εἴπερ τὰ πεπραγμένα μὴ κυρίως ἔχειν ἐνόμιζεν.",ἔξεστι,TRUE,FALSE,FALSE
5187,Isaeus (0017),On The Estate Of Pyrrhus (003),58.1,"οὐκοῦν δυοῖν τὰ ἕτερα προσῆκε τῇ γυναικί, ἢ γυναικί ἢ ζῶντι τῷ Ἐνδίῳ ἀμφισβητῆσαι τῶν πατρῴων, ἢ ἐπειδὴ τετελευτηκὼς ἦν ὁ εἰσποίητος, τῶν τοῦ ἀδελφοῦ τὴν ἐπιδικασίαν ἀξιοῦν ποιεῖσθαι, ἄλλως τε καὶ εἰ, ὥς φασιν οὗτοι, ἠγγυήκει αὐτὴν τῷ Ξενοκλεῖ ὡς γνησίαν ἀδελφὴν οὖσαν αὑτοῦ.",προσήκω,TRUE,TRUE,FALSE
5202,Isaeus (0017),On The Estate of Ciron (008),45.5,"ἔχετε δὲ πίστεις ἱκανὰς ἐκ μαρτυριῶν, ἐκ βασάνων, ἐξ αὐτῶν τῶν νόμων, ὅτι τ’ ἐσμὲν λτἐκγτ θυγατρὸς γνησίας Κίρωνος, καὶ ὅτι προσήκει ἡμῖν μᾶλλον ἢ τούτοις κληρονομεῖν τῶν ἐκείνου χρημάτων, ἐκγόνοις οὖσι τοῦ πάππου.",προσήκω,TRUE,FALSE,FALSE
5243,Isaeus (0017),On The Estate of Apollodorus (007),4.5,"δέομαι δὲ ὑμῶν, ὦ ἄνδρες, πάντων ὁμοίως εὔνοιάν τέ μοι παρασχεῖν, κἂν ἐπὶ τὸν κλῆρον ἀναιδῶς αὐτοὺς ἰόντας ἐξελέγχω, βοηθεῖν μοι τὰ δίκαια.",δέομαι,TRUE,TRUE,TRUE
5368,Isocrates (0010),Against Euthynus (001),9.6,"ἐπεὶ ἔμοιγε δοκεῖ, εἰδότι τὴν τούτων οἰκειότητα, οὐδ’ ἂν Εὐθύνους Νικίαν ἀδικῆσαι, εἰ ἐξῆν ἄλλον τινὰ τοσαῦτα χρήματα ἀποστερῆσαι.",δοκέω,TRUE,TRUE,FALSE
5405,Isocrates (0010),Panathenaicus (021),200.1,"ἐπειδὴ δὲ διεξιοῦσιν ἡμῖν ἐδόκει καλῶς ἔχειν καὶ προσδεῖσθαι τελευτῆς μόνον, ἔδοξέ μοι μεταπέμψασθαί τινα τῶν ἐμοὶ μὲν πεπλησιακότων, ἐν ὀλιγαρχίᾳ δὲ πεπολιτευμένον, προῃρημένον δὲ Λακεδαιμονίους ἐπαινεῖν, ἵν’ εἴ τι παρέλαθεν ἡμᾶς ψεῦδος εἰρημένον, ἐκεῖνος κατιδὼν δηλώσειεν ἡμῖν.",δοκέω,TRUE,TRUE,FALSE
5407,Isocrates (0010),Panathenaicus (021),233.1,"ἐν τοιαύτῃ δὲ μοι ταραχῇ καθεστηκότι καὶ μεταβολὰς ποιουμένῳ πολλὰς ἔδοξε κράτιστον εἶναι παρακαλέσαντι τῶν πεπλησιακότων τοὺς ἐπιδημοῦντας βουλεύσασθαι μετ’ αὐτῶν, πότεροι ἀφανιστέος παντάπασίν ἐστιν ἢ διαδοτέος τοῖς βουλομένοις λαμβάνειν, ὁπότερα δ’ ἂν ἐκείνοις δόξῃ, ταῦτα ποιεῖν.",δοκέω,TRUE,TRUE,FALSE
5422,Isocrates (0010),To Philip (020),89.1,"οἶμαι δὲ τῶν μὲν ἄλλων εἴ τισι δόξειε περὶ τῆς στρατείας τῆς εἰς τὴν Ἀσίαν συμβουλεύειν, ἐπὶ ταύτην ἂν ἐπιπεσεῖν τὴν παράκλησιν, λέγοντας ὡς ὅσοι περ ἐπεχείρησαν πρὸς τὸν βασιλέα πολεμεῖν, ἅπασι συνέπεσεν ἐξ ἀδόξων μὲν γενέσθαι λαμπροῖς, ἐκ πενήτων δὲ πλουσίοις, ἐκ ταπεινῶν δὲ πολλῆς χώρας καὶ πόλεων δεσπόταις.",δοκέω,TRUE,TRUE,FALSE
5435,Isocrates (0010),Letter 2 (027),11.1,"ἀλλὰ τῶν μὲν βαρβάρων, πρὸς οὓς νῦν πολεμεῖς, ἐπὶ τοσοῦτον ἐξαρκέσει σοι κρατεῖν, ὅσον ἐν ἀσφαλείᾳ καταστῆσαι τὴν σαυτοῦ χώραν, τὸν δὲ βασιλέα τὸν νῦν μέγαν προσαγορευόμενον καταλύειν ἐπιχειρήσεις, ἵνα τήν τε σαυτοῦ δόξαν μείζω ποιήσῃς καὶ τοῖς Ἕλλησιν ὑποδείξῃς πρὸς ὃν χρὴ πολεμεῖν.",ἐξαρκέω,TRUE,FALSE,FALSE
5440,Isocrates (0010),Aegineticus (006),49.1,"ἄξιον δ’ ἐστὶ καὶ τῷ νόμῳ βοηθεῖν καθ’ ὃν ἔξεστιν ἡμῖν καὶ παῖδας εἰσποιήσασθαι καὶ βουλεύσασθαι περὶ τῶν ἡμετέρων αὐτῶν, ἐνθυμηθέντας ὅτι τοῖς ἐρήμοις τῶν ἀνθρώπων ἀντὶ παίδων οὗτός ἐστιν·",ἔξεστι,TRUE,FALSE,FALSE
5443,Isocrates (0010),Against Callimachus (002),39.1,"πρὸς δὲ τοὺτοις ἔτι καὶ νῦν ἔξεστιν αὐτῷ, πρὶν ἀποπειραθῆναι τῆς ὑμετὲρας γνώμης, ἁφέντι τὴν δίκην ἀπηλλάχθαι πάντων τῶν πραγμάτων.",ἔξεστι,TRUE,FALSE,FALSE
5450,Isocrates (0010),Against Lochites (003),2.8,"περὶ δὲ τῆς ὕβρεως, ὡς κοινοῦ τοῦ πράγματος ὄντος, ἔξεστι τῷ βουλομένῳ τῶν πολιτῶν γραψαμένῳ πρὸς τοὺς θεσμοθέτας εἰσελθεῖν εἰς ὑμᾶς.",ἔξεστι,TRUE,FALSE,FALSE
5454,Isocrates (0010),Antidosis (019),237.1,ἔχω δὲ δεῖξαι καὶ τόπους ἐν οἷς ἔξεστιν ἰδεῖν τοῖς βουλομένοις τοὺς πολυπράγμονας καὶ τοὺς ταῖς αἰτίαις ἐνόχους ὄντας ἃς οὗτοι τοῖς σοφισταῖς ἐπιφέρουσιν.,ἔξεστι,TRUE,TRUE,FALSE
5464,Isocrates (0010),Nicocles or the Cyprians (014),64.3,"ὑμῖν δ’ ἔξεστι μηδὲν ταλαιπωρηθεῖσιν, ἀλλὰ πιστοῖς μόνον καὶ δικαίοις οὖσιν, ἅπαντα ταῦτα διαπράξασθαι.",ἔξεστι,TRUE,FALSE,FALSE
5487,Isocrates (0010),Antidosis (019),104.3,"τοῖς μὲν γὰρ ἰδιώταις ὑπὲρ ὧν ἕκαστος ἔπραξε προσήκει διαλεχθεῖσι καταβαίνειν ἢ δοκεῖν περιεργάζεσθαι, τοῖς δ’ ὑπολαμβανομένοις συμβούλοις εἶναι καὶ διδασκάλοις ὁμοίως ὑπὲρ τῶν συγγεγενημένων ὥσπερ ὑπὲρ αὑτῶν ἀναγκαῖον ποιεῖσθαι τὴν ἀπολογίαν, ἄλλως τ’ ἢν καὶ τύχῃ τις διὰ τὴν αἰτίαν ταύτην κρινόμενος·",προσήκω,TRUE,FALSE,FALSE
5494,Isocrates (0010),Antidosis (019),293.1,"ὥσθ’ ἅπασι μὲν βούλεσθαι προσήκει πολλοὺς εἶναι τοὺς ἐκ παιδείας δεινοὺς εἰπεῖν γιγνομένους, μάλιστα δ’ ὑμῖν·",προσήκω,TRUE,TRUE,FALSE
5515,Isocrates (0010),Letter 9 (024),18.3,"σοὶ δὲ προσήκει προσέχοντι τὸν νοῦν τοῖς ὑπ’ ἐμοῦ λεγομένοις βουλεύσασθαι, πότερον ὀλιγωρητέον ἐστὶ τῶν Ἑλληνικῶν πραγμάτων γεγονότι μέν, ὥσπερ ὀλίγῳ πρότερον ἐγὼ διῆλθον, ἡγεμόνι δὲ Λακεδαιμονίων ὄντι, βασιλεῖ δὲ προσαγορευομένῳ, μεγίστην δὲ τῶν Ἑλλήνων ἔχοντι δόξαν, ἢ τῶν μὲν ἐνεστώτων πραγμάτων ὑπεροπτέον, μείζοσι δ’ ἐπιχειρητέον.",προσήκω,TRUE,FALSE,FALSE
5535,Isocrates (0010),Panegyricus (011),117.4,"οὓς ἡμεῖς διαβῆναι τολμήσαντας εἰς τὴν Εὐρώπην καὶ μεῖζον ἢ προσῆκεν αὐτοῖς φρονήσαντας οὕτω διέθεμεν, ὥστε μὴ μόνον παύσασθαι στρατείας ἐφ’ ἡμᾶς ποιουμένους ἀλλὰ καὶ τὴν αὑτῶν χώραν ἀνέχεσθαι πορθουμένην, καὶ διακοσίαις καὶ χιλίαις ναυσὶ περιπλέοντας εἰς τοσαύτην ταπεινότητα κατεστήσαμεν, ὥστε μακρὸν πλοῖον ἐπὶ τάδε Φασήλιδος μὴ καθέλκειν, ἀλλ’ ἡσυχίαν ἄγειν καὶ τοὺς καιροὺς περιμένειν, ἀλλὰ μὴ τῇ παρούσῃ δυνάμει πιστεύειν.",προσήκω,TRUE,TRUE,FALSE
5581,Isocrates (0010),To Philip (020),89.1,"οἶμαι δὲ τῶν μὲν ἄλλων εἴ τισι δόξειε περὶ τῆς στρατείας τῆς εἰς τὴν Ἀσίαν συμβουλεύειν, ἐπὶ ταύτην ἂν ἐπιπεσεῖν τὴν παράκλησιν, λέγοντας ὡς ὅσοι περ ἐπεχείρησαν πρὸς τὸν βασιλέα πολεμεῖν, ἅπασι συνέπεσεν ἐξ ἀδόξων μὲν γενέσθαι λαμπροῖς, ἐκ πενήτων δὲ πλουσίοις, ἐκ ταπεινῶν δὲ πολλῆς χώρας καὶ πόλεων δεσπόταις.",συμπίπτω,TRUE,TRUE,FALSE
5601,Isocrates (0010),Trapeziticus (005),9.8,"πανταχόθεν δέ μοι τοσούτων κακῶν προσπεπτωκότων τίν’ οἴεσθέ με γνώμην ἔχειν, ᾧ γ’ ὑπῆρχε σιγῶντι μὲν ὑπὸ τούτου ἀπεστερῆσθαι τῶν χρημάτων, λέγοντι δὲ ταῦτα μὲν μηδὲν μᾶλλον κομίσασθαι, πρὸς Σάτυρον δ’ εἰς τὴν μεγίστην διαβολὴν καὶ ἐμαυτὸν καὶ τὸν πατέρα καταστῆσαι;",ὑπάρχω,TRUE,FALSE,FALSE
